# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3264204	3264857	-	WP_086913295.1	WP_086913295.1		amino acid ABC transporter permease			CBP33_RS15320	654	217	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3265038	3265832	-							CBP33_RS15325	795		old_locus_tag=CBP33_15315
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3265038	3265832	-	WP_086913296.1	WP_086913296.1		amino acid ABC transporter substrate-binding protein			CBP33_RS15325	795	264	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3266108	3267586	-							CBP33_RS15330	1479		old_locus_tag=CBP33_15320
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3266108	3267586	-	WP_086913297.1	WP_086913297.1		glutamate synthase subunit beta			CBP33_RS15330	1479	492	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3267635	3272368	-							CBP33_RS15335	4734		old_locus_tag=CBP33_15325
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3267635	3272368	-	WP_086913298.1	WP_086913298.1		glutamate synthase-related protein			CBP33_RS15335	4734	1577	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3272545	3273249	-							CBP33_RS15340	705		old_locus_tag=CBP33_15330
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3272545	3273249	-	WP_086913299.1	WP_086913299.1		transposase			CBP33_RS15340	705	234	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3273320	3274240	-							CBP33_RS15345	921		old_locus_tag=CBP33_15335
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3273320	3274240	-	WP_086913300.1	WP_086913300.1		SAM-dependent methyltransferase			CBP33_RS15345	921	306	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3274237	3274866	-							CBP33_RS15350	630		old_locus_tag=CBP33_15340
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3274237	3274866	-	WP_086913301.1	WP_086913301.1		DUF1415 domain-containing protein			CBP33_RS15350	630	209	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3274948	3276117	-							CBP33_RS15355	1170		old_locus_tag=CBP33_15345
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3274948	3276117	-	WP_086914188.1	WP_086914188.1		deoxyguanosinetriphosphate triphosphohydrolase			CBP33_RS15355	1170	389	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3276205	3277407	-					aroB		CBP33_RS15360	1203		old_locus_tag=CBP33_15350
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3276205	3277407	-	WP_086913302.1	WP_086913302.1		3-dehydroquinate synthase	aroB		CBP33_RS15360	1203	400	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3277831	3279966	-							CBP33_RS15365	2136		old_locus_tag=CBP33_15355
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3277831	3279966	-	WP_086913303.1	WP_086913303.1		type IV pilus secretin PilQ			CBP33_RS15365	2136	711	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3279963	3280505	-							CBP33_RS15370	543		old_locus_tag=CBP33_15360
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3279963	3280505	-	WP_086913304.1	WP_086913304.1		pilus assembly protein PilP			CBP33_RS15370	543	180	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3280502	3281170	-							CBP33_RS15375	669		old_locus_tag=CBP33_15365
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3280502	3281170	-	WP_086913305.1	WP_086913305.1		type 4a pilus biogenesis protein PilO			CBP33_RS15375	669	222	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3281174	3281794	-							CBP33_RS15380	621		old_locus_tag=CBP33_15370
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3281174	3281794	-	WP_086914189.1	WP_086914189.1		PilN domain-containing protein			CBP33_RS15380	621	206	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3281791	3282870	-							CBP33_RS15385	1080		old_locus_tag=CBP33_15375
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3281791	3282870	-	WP_086913306.1	WP_086913306.1		pilus assembly protein PilM			CBP33_RS15385	1080	359	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3283139	3285538	+							CBP33_RS15390	2400		old_locus_tag=CBP33_15380
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3283139	3285538	+	WP_086913307.1	WP_086913307.1		penicillin-binding protein 1A			CBP33_RS15390	2400	799	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3285678	3286007	-					cyaY		CBP33_RS15395	330		old_locus_tag=CBP33_15385
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3285678	3286007	-	WP_086913308.1	WP_086913308.1		iron donor protein CyaY	cyaY		CBP33_RS15395	330	109	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3286020	3286226	+							CBP33_RS15400	207		old_locus_tag=CBP33_15390
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3286020	3286226	+	WP_086913309.1	WP_086913309.1		lipoprotein			CBP33_RS15400	207	68	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3286352	3287179	+							CBP33_RS15405	828		old_locus_tag=CBP33_15395
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3286352	3287179	+	WP_086913310.1	WP_086913310.1		MBL fold metallo-hydrolase			CBP33_RS15405	828	275	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3287251	3287892	-							CBP33_RS15410	642		old_locus_tag=CBP33_15400
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3287251	3287892	-	WP_086913311.1	WP_086913311.1		sulfoxide reductase heme-binding subunit YedZ			CBP33_RS15410	642	213	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3287943	3288941	-					msrP		CBP33_RS15415	999		old_locus_tag=CBP33_15405
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3287943	3288941	-	WP_086913312.1	WP_086913312.1		protein-methionine-sulfoxide reductase catalytic subunit MsrP	msrP		CBP33_RS15415	999	332	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3289086	3290423	-					ccsB		CBP33_RS15420	1338		old_locus_tag=CBP33_15410
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3289086	3290423	-	WP_086913313.1	WP_086913313.1		c-type cytochrome biogenesis protein CcsB	ccsB		CBP33_RS15420	1338	445	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3290432	3292576	-							CBP33_RS15425	2145		old_locus_tag=CBP33_15415
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3290432	3292576	-	WP_086913314.1	WP_086913314.1		cytochrome c biogenesis protein ResB			CBP33_RS15425	2145	714	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3292710	3293351	-							CBP33_RS15430	642		old_locus_tag=CBP33_15420
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3292710	3293351	-	WP_086913315.1	WP_086913315.1		cytochrome c4			CBP33_RS15430	642	213	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3293424	3294167	+					yihA		CBP33_RS15435	744		old_locus_tag=CBP33_15425
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3293424	3294167	+	WP_086913316.1	WP_086913316.1		ribosome biogenesis GTP-binding protein YihA/YsxC	yihA		CBP33_RS15435	744	247	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3294218	3295126	+							CBP33_RS15440	909		old_locus_tag=CBP33_15430
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3294218	3295126	+	WP_086913317.1	WP_086913317.1		alpha/beta fold hydrolase			CBP33_RS15440	909	302	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3295176	3296045	-							CBP33_RS15445	870		old_locus_tag=CBP33_15435
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3295176	3296045	-	WP_086913318.1	WP_086913318.1		lysophospholipid acyltransferase family protein			CBP33_RS15445	870	289	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3296042	3296890	-							CBP33_RS15450	849		old_locus_tag=CBP33_15440
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3296042	3296890	-	WP_086913319.1	WP_086913319.1		lysophospholipid acyltransferase family protein			CBP33_RS15450	849	282	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3297023	3298204	+					metK		CBP33_RS15455	1182		old_locus_tag=CBP33_15445
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3297023	3298204	+	WP_086913320.1	WP_086913320.1		methionine adenosyltransferase	metK		CBP33_RS15455	1182	393	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3298549	3299586	+							CBP33_RS15460	1038		old_locus_tag=CBP33_15450
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3298549	3299586	+	WP_086913321.1	WP_086913321.1		bifunctional nicotinamide-nucleotide adenylyltransferase/Nudix hydroxylase			CBP33_RS15460	1038	345	
gene	pseudogene	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3299775	3300106	-							CBP33_RS15465	332		partial;pseudo;old_locus_tag=CBP33_15455
CDS	without_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3299775	3300106	-				aminotransferase class V-fold PLP-dependent enzyme			CBP33_RS15465	332		partial;pseudo
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3300141	3300770	-							CBP33_RS15470	630		old_locus_tag=CBP33_15460
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3300141	3300770	-	WP_086913322.1	WP_086913322.1		hypothetical protein			CBP33_RS15470	630	209	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3300962	3301384	+							CBP33_RS15475	423		old_locus_tag=CBP33_15465
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3300962	3301384	+	WP_086913323.1	WP_086913323.1		HU family DNA-binding protein			CBP33_RS15475	423	140	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3301777	3302067	+							CBP33_RS15480	291		old_locus_tag=CBP33_15470
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3301777	3302067	+	WP_086913324.1	WP_086913324.1		hypothetical protein			CBP33_RS15480	291	96	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3302523	3302729	+							CBP33_RS15485	207		old_locus_tag=CBP33_15475
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3302523	3302729	+	WP_086913325.1	WP_086913325.1		dodecin family protein			CBP33_RS15485	207	68	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3302768	3304738	-					glmS		CBP33_RS15490	1971		old_locus_tag=CBP33_15480
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3302768	3304738	-	WP_086913326.1	WP_086913326.1		glutamine--fructose-6-phosphate transaminase (isomerizing)	glmS		CBP33_RS15490	1971	656	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3304877	3305365	+							CBP33_RS15495	489		old_locus_tag=CBP33_15485
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3304877	3305365	+	WP_086913327.1	WP_086913327.1		Lrp/AsnC family transcriptional regulator			CBP33_RS15495	489	162	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3305510	3306505	+							CBP33_RS15500	996		old_locus_tag=CBP33_15490
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3305510	3306505	+	WP_086913328.1	WP_086913328.1		DnaJ domain-containing protein			CBP33_RS15500	996	331	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3306508	3306852	+							CBP33_RS15505	345		old_locus_tag=CBP33_15495
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3306508	3306852	+	WP_086913329.1	WP_086913329.1		MerR family transcriptional regulator			CBP33_RS15505	345	114	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3306988	3308040	+							CBP33_RS15510	1053		old_locus_tag=CBP33_15500
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3306988	3308040	+	WP_086913330.1	WP_086913330.1		sensor domain-containing diguanylate cyclase			CBP33_RS15510	1053	350	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3308252	3309043	-							CBP33_RS15515	792		old_locus_tag=CBP33_15505
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3308252	3309043	-	WP_086913331.1	WP_086913331.1		ATP-binding protein			CBP33_RS15515	792	263	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3309051	3310481	-					glmU		CBP33_RS15520	1431		old_locus_tag=CBP33_15510
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3309051	3310481	-	WP_086913332.1	WP_086913332.1		bifunctional UDP-N-acetylglucosamine diphosphorylase/glucosamine-1-phosphate N-acetyltransferase GlmU	glmU		CBP33_RS15520	1431	476	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3310651	3311406	-							CBP33_RS15525	756		old_locus_tag=CBP33_15515
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3310651	3311406	-	WP_086913333.1	WP_086913333.1		Crp/Fnr family transcriptional regulator			CBP33_RS15525	756	251	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3311569	3311967	+							CBP33_RS15530	399		old_locus_tag=CBP33_15520
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3311569	3311967	+	WP_086913334.1	WP_086913334.1		BLUF domain-containing protein			CBP33_RS15530	399	132	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3311980	3312534	-							CBP33_RS15535	555		old_locus_tag=CBP33_15525
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3311980	3312534	-	WP_086914190.1	WP_086914190.1		DUF2917 domain-containing protein			CBP33_RS15535	555	184	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3312657	3313652	+							CBP33_RS15540	996		old_locus_tag=CBP33_15530
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3312657	3313652	+	WP_086913335.1	WP_086913335.1		LysR substrate-binding domain-containing protein			CBP33_RS15540	996	331	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3313750	3314982	-					tyrS		CBP33_RS15545	1233		old_locus_tag=CBP33_15535
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3313750	3314982	-	WP_086913336.1	WP_086913336.1		tyrosine--tRNA ligase	tyrS		CBP33_RS15545	1233	410	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3315185	3316543	+							CBP33_RS15550	1359		old_locus_tag=CBP33_15540
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3315185	3316543	+	WP_086914191.1	WP_086914191.1		M23 family metallopeptidase			CBP33_RS15550	1359	452	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3316582	3317691	+							CBP33_RS15555	1110		old_locus_tag=CBP33_15545
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3316582	3317691	+	WP_086913337.1	WP_086913337.1		anhydro-N-acetylmuramic acid kinase			CBP33_RS15555	1110	369	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3317722	3318087	-					erpA		CBP33_RS15560	366		old_locus_tag=CBP33_15550
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3317722	3318087	-	WP_086913338.1	WP_086913338.1		iron-sulfur cluster insertion protein ErpA	erpA		CBP33_RS15560	366	121	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3318239	3318631	-					rpsI		CBP33_RS15565	393		old_locus_tag=CBP33_15555
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3318239	3318631	-	WP_086913339.1	WP_086913339.1		30S ribosomal protein S9	rpsI		CBP33_RS15565	393	130	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3318643	3319074	-					rplM		CBP33_RS15570	432		old_locus_tag=CBP33_15560
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3318643	3319074	-	WP_056414298.1	WP_056414298.1		50S ribosomal protein L13	rplM		CBP33_RS15570	432	143	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3319255	3321213	-							CBP33_RS15575	1959		old_locus_tag=CBP33_15565
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3319255	3321213	-	WP_086914192.1	WP_086914192.1		serine/threonine protein kinase			CBP33_RS15575	1959	652	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3321612	3322499	+					rlmJ		CBP33_RS15580	888		old_locus_tag=CBP33_15570
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3321612	3322499	+	WP_086913340.1	WP_086913340.1		23S rRNA (adenine(2030)-N(6))-methyltransferase RlmJ	rlmJ		CBP33_RS15580	888	295	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3322531	3323193	-							CBP33_RS15585	663		old_locus_tag=CBP33_15575
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3322531	3323193	-	WP_236748736.1	WP_236748736.1		septal ring lytic transglycosylase RlpA family protein			CBP33_RS15585	663	220	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3323308	3324159	-					metF		CBP33_RS15590	852		old_locus_tag=CBP33_15580
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3323308	3324159	-	WP_086913342.1	WP_086913342.1		methylenetetrahydrofolate reductase [NAD(P)H]	metF		CBP33_RS15590	852	283	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3324156	3325154	-							CBP33_RS15595	999		old_locus_tag=CBP33_15585
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3324156	3325154	-	WP_086913343.1	WP_086913343.1		TlyA family RNA methyltransferase			CBP33_RS15595	999	332	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3325358	3326794	-					ahcY		CBP33_RS15600	1437		old_locus_tag=CBP33_15590
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3325358	3326794	-	WP_086913344.1	WP_086913344.1		adenosylhomocysteinase	ahcY		CBP33_RS15600	1437	478	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3327100	3328728	+							CBP33_RS15605	1629		old_locus_tag=CBP33_15595
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3327100	3328728	+	WP_086913345.1	WP_086913345.1		peptide chain release factor 3			CBP33_RS15605	1629	542	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3328728	3329582	+							CBP33_RS15610	855		old_locus_tag=CBP33_15600
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3328728	3329582	+	WP_204246666.1	WP_204246666.1		HAD-IIB family hydrolase			CBP33_RS15610	855	284	
gene	protein_coding	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3329640	3329921	+							CBP33_RS15615	282		old_locus_tag=CBP33_15605
CDS	with_protein	GCF_002157165.1	Primary Assembly	chromosome		NZ_CP021359.1	3329640	3329921	+	WP_086913346.1	WP_086913346.1		hypothetical protein			CBP33_RS15615	282	93	
