# feature	class	assembly	assembly_unit	seq_type	chromosome	genomic_accession	start	end	strand	product_accession	non-redundant_refseq	related_accession	name	symbol	GeneID	locus_tag	feature_interval_length	product_length	attributes
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4900004	4900591	-	WP_013596639.1	WP_013596639.1		flagellar basal body-associated FliL family protein		34238523	ACAV_RS21265	588	195	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4900797	4902227	-						34238522	ACAV_RS21270	1431		old_locus_tag=Acav_4287
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4900797	4902227	-	WP_013596640.1	WP_013596640.1		flagellar hook-length control protein FliK		34238522	ACAV_RS21270	1431	476	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4902224	4902706	-					fliJ	34238521	ACAV_RS21275	483		old_locus_tag=Acav_4288
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4902224	4902706	-	WP_013596641.1	WP_013596641.1		flagellar export protein FliJ	fliJ	34238521	ACAV_RS21275	483	160	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4902726	4904150	-					fliI	34238520	ACAV_RS21280	1425		old_locus_tag=Acav_4289
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4902726	4904150	-	WP_013596642.1	WP_013596642.1		flagellar protein export ATPase FliI	fliI	34238520	ACAV_RS21280	1425	474	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4904143	4904877	-						34238519	ACAV_RS21285	735		old_locus_tag=Acav_4290
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4904143	4904877	-	WP_013596643.1	WP_013596643.1		flagellar assembly protein FliH		34238519	ACAV_RS21285	735	244	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4904861	4905856	-					fliG	34238514	ACAV_RS21290	996		old_locus_tag=Acav_4291
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4904861	4905856	-	WP_013596644.1	WP_013596644.1		flagellar motor switch protein FliG	fliG	34238514	ACAV_RS21290	996	331	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4905935	4907641	-					fliF	34238511	ACAV_RS21295	1707		old_locus_tag=Acav_4292
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4905935	4907641	-	WP_013596645.1	WP_013596645.1		flagellar M-ring protein FliF	fliF	34238511	ACAV_RS21295	1707	568	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4907819	4908136	+					fliE	34238509	ACAV_RS21300	318		old_locus_tag=Acav_4293
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4907819	4908136	+	WP_013596646.1	WP_013596646.1		flagellar hook-basal body complex protein FliE	fliE	34238509	ACAV_RS21300	318	105	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4908320	4908619	-						34238506	ACAV_RS21305	300		old_locus_tag=Acav_4294
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4908320	4908619	-	WP_013596647.1	WP_013596647.1		flagellar protein FliT		34238506	ACAV_RS21305	300	99	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4908623	4909069	-					fliS	34238503	ACAV_RS21310	447		old_locus_tag=Acav_4295
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4908623	4909069	-	WP_013596648.1	WP_013596648.1		flagellar export chaperone FliS	fliS	34238503	ACAV_RS21310	447	148	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4909135	4910571	-					fliD	34238502	ACAV_RS21315	1437		old_locus_tag=Acav_4296
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4909135	4910571	-	WP_013596649.1	WP_013596649.1		flagellar filament capping protein FliD	fliD	34238502	ACAV_RS21315	1437	478	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4910781	4912259	-						34238500	ACAV_RS21320	1479		old_locus_tag=Acav_4297
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4910781	4912259	-	WP_013596650.1	WP_013596650.1		flagellin		34238500	ACAV_RS21320	1479	492	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4912595	4914073	+						34238497	ACAV_RS21325	1479		old_locus_tag=Acav_4298
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4912595	4914073	+	WP_013596651.1	WP_013596651.1		flagellin		34238497	ACAV_RS21325	1479	492	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4914284	4915423	+						34238496	ACAV_RS21330	1140		old_locus_tag=Acav_4299
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4914284	4915423	+	WP_013596652.1	WP_013596652.1		DegT/DnrJ/EryC1/StrS family aminotransferase		34238496	ACAV_RS21330	1140	379	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4915469	4916824	+						34238494	ACAV_RS21335	1356		old_locus_tag=Acav_4300
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4915469	4916824	+	WP_041828841.1	WP_041828841.1		ATP-grasp domain-containing protein		34238494	ACAV_RS21335	1356	451	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4916817	4917551	+						34238493	ACAV_RS21340	735		old_locus_tag=Acav_4301
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4916817	4917551	+	WP_013596654.1	WP_013596654.1		class I SAM-dependent methyltransferase		34238493	ACAV_RS21340	735	244	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4917930	4921970	+						34238491	ACAV_RS21345	4041		old_locus_tag=Acav_4302
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4917930	4921970	+	WP_244875498.1	WP_244875498.1		glycosyltransferase		34238491	ACAV_RS21345	4041	1346	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4922112	4922972	+					motA	34238490	ACAV_RS21350	861		old_locus_tag=Acav_4303
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4922112	4922972	+	WP_013596656.1	WP_013596656.1		flagellar motor stator protein MotA	motA	34238490	ACAV_RS21350	861	286	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4923000	4923938	+					motB	34238489	ACAV_RS21355	939		old_locus_tag=Acav_4304
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4923000	4923938	+	WP_013596657.1	WP_013596657.1		flagellar motor protein MotB	motB	34238489	ACAV_RS21355	939	312	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4924005	4924391	+					cheY	34238488	ACAV_RS21360	387		old_locus_tag=Acav_4305
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4924005	4924391	+	WP_011797421.1	WP_011797421.1		chemotaxis response regulator CheY	cheY	34238488	ACAV_RS21360	387	128	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4924394	4925041	+						34238484	ACAV_RS21365	648		old_locus_tag=Acav_4306
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4924394	4925041	+	WP_013596658.1	WP_013596658.1		protein phosphatase CheZ		34238484	ACAV_RS21365	648	215	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4925288	4926460	+						34238482	ACAV_RS21370	1173		old_locus_tag=Acav_4307
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4925288	4926460	+	WP_013596659.1	WP_013596659.1		EscU/YscU/HrcU family type III secretion system export apparatus switch protein		34238482	ACAV_RS21370	1173	390	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4926457	4928538	+					flhA	34238481	ACAV_RS21375	2082		old_locus_tag=Acav_4308
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4926457	4928538	+	WP_013596660.1	WP_013596660.1		flagellar biosynthesis protein FlhA	flhA	34238481	ACAV_RS21375	2082	693	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4928535	4930136	+					flhF	34238475	ACAV_RS21380	1602		old_locus_tag=Acav_4309
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4928535	4930136	+	WP_013596661.1	WP_013596661.1		flagellar biosynthesis protein FlhF	flhF	34238475	ACAV_RS21380	1602	533	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4930129	4930926	+						34238474	ACAV_RS21385	798		old_locus_tag=Acav_4310
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4930129	4930926	+	WP_013596662.1	WP_013596662.1		hypothetical protein		34238474	ACAV_RS21385	798	265	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4930931	4931644	+						34238473	ACAV_RS21390	714		old_locus_tag=Acav_4311
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4930931	4931644	+	WP_013596663.1	WP_013596663.1		RNA polymerase sigma factor FliA		34238473	ACAV_RS21390	714	237	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4931760	4932170	-						34238468	ACAV_RS21395	411		old_locus_tag=Acav_4312
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4931760	4932170	-	WP_013596664.1	WP_013596664.1		hypothetical protein		34238468	ACAV_RS21395	411	136	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4932248	4932589	-					flgM	34238466	ACAV_RS21400	342		old_locus_tag=Acav_4313
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4932248	4932589	-	WP_013596665.1	WP_013596665.1		flagellar biosynthesis anti-sigma factor FlgM	flgM	34238466	ACAV_RS21400	342	113	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4932681	4933460	-					flgA	34238462	ACAV_RS21405	780		old_locus_tag=Acav_4314
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4932681	4933460	-	WP_013596666.1	WP_013596666.1		flagellar basal body P-ring formation protein FlgA	flgA	34238462	ACAV_RS21405	780	259	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4933708	4934151	+					flgB	34238460	ACAV_RS21410	444		old_locus_tag=Acav_4315
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4933708	4934151	+	WP_013596667.1	WP_013596667.1		flagellar basal body rod protein FlgB	flgB	34238460	ACAV_RS21410	444	147	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4934205	4934609	+					flgC	34238458	ACAV_RS21415	405		old_locus_tag=Acav_4316
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4934205	4934609	+	WP_013596668.1	WP_013596668.1		flagellar basal body rod protein FlgC	flgC	34238458	ACAV_RS21415	405	134	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4934632	4935282	+						34238457	ACAV_RS21420	651		old_locus_tag=Acav_4317
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4934632	4935282	+	WP_013596669.1	WP_013596669.1		flagellar basal body rod modification protein FlgD		34238457	ACAV_RS21420	651	216	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4935340	4936617	+					flgE	34238456	ACAV_RS21425	1278		old_locus_tag=Acav_4318
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4935340	4936617	+	WP_013596670.1	WP_013596670.1		flagellar hook protein FlgE	flgE	34238456	ACAV_RS21425	1278	425	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4936679	4937419	+					flgF	34238455	ACAV_RS21430	741		old_locus_tag=Acav_4319
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4936679	4937419	+	WP_013596671.1	WP_013596671.1		flagellar basal-body rod protein FlgF	flgF	34238455	ACAV_RS21430	741	246	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4937483	4938265	+					flgG	34238445	ACAV_RS21435	783		old_locus_tag=Acav_4320
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4937483	4938265	+	WP_011797436.1	WP_011797436.1		flagellar basal-body rod protein FlgG	flgG	34238445	ACAV_RS21435	783	260	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4938307	4939020	+						34238443	ACAV_RS21440	714		old_locus_tag=Acav_4321
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4938307	4939020	+	WP_049791283.1	WP_049791283.1		flagellar basal body L-ring protein FlgH		34238443	ACAV_RS21440	714	237	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4939313	4940377	+						34238440	ACAV_RS21445	1065		old_locus_tag=Acav_4322
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4939313	4940377	+	WP_231502473.1	WP_231502473.1		flagellar basal body P-ring protein FlgI		34238440	ACAV_RS21445	1065	354	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4940420	4941322	+					flgJ	34238437	ACAV_RS21450	903		old_locus_tag=Acav_4323
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4940420	4941322	+	WP_013596674.1	WP_013596674.1		flagellar assembly peptidoglycan hydrolase FlgJ	flgJ	34238437	ACAV_RS21450	903	300	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4941339	4943270	+					flgK	34238436	ACAV_RS21455	1932		old_locus_tag=Acav_4324
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4941339	4943270	+	WP_013596675.1	WP_013596675.1		flagellar hook-associated protein FlgK	flgK	34238436	ACAV_RS21455	1932	643	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4943313	4944599	+					flgL	34238435	ACAV_RS21460	1287		old_locus_tag=Acav_4325
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4943313	4944599	+	WP_013596676.1	WP_013596676.1		flagellar hook-associated protein FlgL	flgL	34238435	ACAV_RS21460	1287	428	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4944666	4945895	+						34238434	ACAV_RS21465	1230		old_locus_tag=Acav_4326
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4944666	4945895	+	WP_013596677.1	WP_013596677.1		HDOD domain-containing protein		34238434	ACAV_RS21465	1230	409	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4945915	4947387	-						34238433	ACAV_RS21470	1473		old_locus_tag=Acav_4327
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4945915	4947387	-	WP_013596678.1	WP_013596678.1		PLP-dependent aminotransferase family protein		34238433	ACAV_RS21470	1473	490	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4947532	4948131	+						34238423	ACAV_RS21475	600		old_locus_tag=Acav_4328
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4947532	4948131	+	WP_013596679.1	WP_013596679.1		LysE family translocator		34238423	ACAV_RS21475	600	199	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4948128	4949126	+						34238421	ACAV_RS21480	999		old_locus_tag=Acav_4329
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4948128	4949126	+	WP_013596680.1	WP_013596680.1		DMT family transporter		34238421	ACAV_RS21480	999	332	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4949254	4950450	+						34238418	ACAV_RS21485	1197		old_locus_tag=Acav_4330
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4949254	4950450	+	WP_013596681.1	WP_013596681.1		PLP-dependent aminotransferase family protein		34238418	ACAV_RS21485	1197	398	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4950455	4951075	+						34238409	ACAV_RS21490	621		old_locus_tag=Acav_4331
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4950455	4951075	+	WP_013596682.1	WP_013596682.1		glutathione S-transferase		34238409	ACAV_RS21490	621	206	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4951172	4952056	+						34238407	ACAV_RS21495	885		old_locus_tag=Acav_4332
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4951172	4952056	+	WP_013596683.1	WP_013596683.1		PhzF family phenazine biosynthesis protein		34238407	ACAV_RS21495	885	294	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4952053	4952790	+						34238403	ACAV_RS21500	738		old_locus_tag=Acav_4333
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4952053	4952790	+	WP_013596684.1	WP_013596684.1		VOC family protein		34238403	ACAV_RS21500	738	245	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4952790	4953443	+						34238398	ACAV_RS21505	654		old_locus_tag=Acav_4334
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4952790	4953443	+	WP_041829412.1	WP_041829412.1		LysE family translocator		34238398	ACAV_RS21505	654	217	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4953440	4954459	+						34238392	ACAV_RS21510	1020		old_locus_tag=Acav_4335
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4953440	4954459	+	WP_013596686.1	WP_013596686.1		threonine dehydratase		34238392	ACAV_RS21510	1020	339	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4954575	4955249	+						34238390	ACAV_RS21515	675		old_locus_tag=Acav_4336
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4954575	4955249	+	WP_013596687.1	WP_013596687.1		histidine phosphatase family protein		34238390	ACAV_RS21515	675	224	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4955271	4956119	-						34238389	ACAV_RS21520	849		old_locus_tag=Acav_4337
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4955271	4956119	-	WP_041829414.1	WP_041829414.1		creatininase family protein		34238389	ACAV_RS21520	849	282	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4956305	4958125	+						34238381	ACAV_RS21525	1821		old_locus_tag=Acav_4338
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4956305	4958125	+	WP_013596689.1	WP_013596689.1		methyl-accepting chemotaxis protein		34238381	ACAV_RS21525	1821	606	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4958162	4959670	-						34238380	ACAV_RS21530	1509		old_locus_tag=Acav_4339
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4958162	4959670	-	WP_013596690.1	WP_013596690.1		PepSY domain-containing protein		34238380	ACAV_RS21530	1509	502	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4959673	4961739	-						34238377	ACAV_RS21535	2067		old_locus_tag=Acav_4340
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4959673	4961739	-	WP_244875499.1	WP_244875499.1		TonB-dependent receptor		34238377	ACAV_RS21535	2067	688	
gene	protein_coding	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4962006	4962317	-						34238376	ACAV_RS21540	312		old_locus_tag=Acav_4341
CDS	with_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4962006	4962317	-	WP_081463144.1	WP_081463144.1		DUF2946 domain-containing protein		34238376	ACAV_RS21540	312	103	
gene	pseudogene	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4962579	4963835	+						34238375	ACAV_RS21545	1257		pseudo;old_locus_tag=Acav_4342
CDS	without_protein	GCF_000176855.2	Primary Assembly	chromosome		NC_015138.1	4962579	4963835	+				putative Na+/H+ antiporter		34238375	ACAV_RS21545	1257		pseudo
